foreclosurecase_link,flaeche,verkehrswert,typ,baujahr,raeume,raum_typen,balkon,garten,objekt_lage,aktenzeichen,termin,art_der_versteigerung,beschreibung,bundesland_name
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163153&land_abk=nw,116,239000,Wohnung,1968.0,6.0,"Wohnzimmer,Schlafzimmer,Küche,Badezimmer,Flur,Abstellraum",True,False,"Garage, Eigentumswohnung (ab 5 Zimmer): Goerdtstr. 41, 44803 Bochum, Altenbochum",0048 b K 0039/ 2023,1740124800,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um eine Eigentumswohnung nebst Garage im Erdgeschoss des dreigeschossigen, unterkellerten Mehrfamilienwohnhaus Goerdtstr. 41 in Bochum-Altenbochum, Baujahr des Hauses ca. 1968. Die Wohnfläche beträgt 116 qm und teilt sich wie folgt auf: Wohnraum, 4 Schlafräume, Küche, Flur, Bad, Duschbad und Abstellraum. Vor der Küche sowie vor dem Wohnraum ist jeweils eine Terrasse zugänglich. Beide Terrassenflächen sind nicht als Sondernutzungsrecht in den Teilungsplänen enthalten. Die Wohnung befindet sich in einem guten baulichen Zustand und wurde ca. 2010 renoviert und teilmodernisiert. Insgesamt befinden sich in dem Haus 4 Wohnungen. Das Gemeinschaftseigentum befindet sich in einem guten bis befriedigenden baulichen Zustand. Eine Instandhaltungsrücklage ist nicht vorhanden.Sofern Sicherheitsleistungen durch Überweisung erfolgen sollen, sollte diese spätestens 10 Tage vor dem Versteigerungstermin erfolgen:Überweisung an die Zentrale Zahlstelle Justiz.     Die Überweisung ist für die Termine des Amtsgerichts Bochum ausschließlich    vorzunehmen auf nachfolgendes Konto:    Zentrale Zahlstelle Justiz    bei der   Landesbank Hessen-Thüringen (Helaba)   Kontonummer:  1 474 816,    BLZ: 300 500 00,    IBAN: DE08 3005 0000 0001 4748 16,    BIC: WELADEDD   Hierbei müssen im Verwendungszweck angegeben werden: der Name des Amtsgerichts das Geschäftszeichen des Verfahrens das Stichwort ""Sicherheit"" der Tag des Versteigerungstermins.Sofern die Überweisung per Blitzüberweisung erfolgt, geben Sie bitte unbedingt Ihre vollständige IBAN an, da ansonsten keine Rücküberweisung erfolgen kann, falls Sie nicht Meistbietender sind.Auf die Allgemeinen Hinweise für Bietinteressenten wird im Exposee hingewiesen!!!",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163154&land_abk=nw,686,106000,Wohnung,,,,False,False,"Eigentumswohnung (3 bis 4 Zimmer): Kampstr. 16, 58256 Ennepetal",0044 K 0013/ 2023,1740124800,Versteigerung im Wege der Zwangsvollstreckung,Laut Wertgutachten handelt es sich bei dem Versteigerungsobjekt um ein in einem Mehrfamilienhaus gelegenes Wohnungseigentum. In dem Haus befinden sich 6 Wohneinheiten. Das Versteigerungsobjekt ist im Erdgeschoss links gelegen. Von der Straße aus betrachtet befindet sich das Versteigerungsobjekt im 1. Obergeschoss. Der Wohnung ist ein Stellplatz als Sondernutzungsrecht zugeordnet worden. Eine Innenbesichtigung des Objekts hat nicht stattgefunden.,Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163160&land_abk=nw,35,57000,Wohnung,1968.0,6.0,"Wohnzimmer,Schlafzimmer,Küche,Badezimmer,Flur,Abstellraum",False,False,"Eigentumswohnung (1 bis 2 Zimmer): Goerdtstr. 41, 44803 Bochum, Altenbochum",0048 b K 0041/ 2023,1740124800,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um eine Eigentumswohnung  im Obergeschoss rechts des dreigeschossigen, unterkellerten Mehrfamilienwohnhaus Goerdtstr. 41 in Bochum-Altenbochum, Baujahr des Hauses ca. 1968. Die Wohnfläche beträgt ca. 35 qm und teilt sich laut Teilungserklärung wie folgt auf: Wohnraum mit offener Küche, Schlafraum, Küche, Flur, Bad und Abstellraum,  nebst Abstellraum im Kellergeschoss.  Der Zustand der Wohnung ist nicht bekannt. Es hat keine Innenbesichtigung stattgefunden. Hierfür wurde ein Sicherheitsabschlag berücksichtigt.. Insgesamt befinden sich in dem Haus 4 Wohnungen. Das Gemeinschaftseigentum befindet sich in einem guten bis befriedigenden baulichen Zustand. Eine Instandhaltungsrücklage ist nicht vorhanden.Sofern Sicherheitsleistungen durch Überweisung erfolgen sollen, sollte diese spätestens 10 Tage vor dem Versteigerungstermin erfolgen:Überweisung an die Zentrale Zahlstelle Justiz.     Die Überweisung ist für die Termine des Amtsgerichts Bochum ausschließlich    vorzunehmen auf nachfolgendes Konto:    Zentrale Zahlstelle Justiz    bei der   Landesbank Hessen-Thüringen (Helaba)   Kontonummer:  1 474 816,    BLZ: 300 500 00,    IBAN: DE08 3005 0000 0001 4748 16,    BIC: WELADEDD   Hierbei müssen im Verwendungszweck angegeben werden: der Name des Amtsgerichts das Geschäftszeichen des Verfahrens das Stichwort ""Sicherheit"" der Tag des Versteigerungstermins.Sofern die Überweisung per Blitzüberweisung erfolgt, geben Sie bitte unbedingt Ihre vollständige IBAN an, da ansonsten keine Rücküberweisung erfolgen kann, falls Sie nicht Meistbietender sind.Auf die Allgemeinen Hinweise für Bietinteressenten wird im Exposee hingewiesen!!!",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163149&land_abk=nw,200,565000,Anderes,1968.0,,,False,False,"Einfamilien-Reihenmittelhaus: Poßbergweg 36, 40629 Düsseldorf, Ludenberg",0082 K 0023/ 2023,1740126600,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Objektbeschreibung: Einfamilien-Reihenmittelhaus in Düsseldorf-Ludenberg, Poßbergweg 36, zweigeschossig, voll unterkellert, Wohnfläche rund 119 m², Baujahr 1968, Grundstücksgröße 200 m².Sofern Sicherheitsleistung durch Überweisung erfolgen soll, ist diese spätestens 10 Tage vor dem Versteigerungstermin auf das Konto der Justizkasse NW bei der Landesbank Hessen-Thüringen IBAN: DE08 3005 0000 0001 4748 16; BIC: WELADEDD zu veranlassen. Dabei sind als Verwendungszweck neben dem Stichwort ""Sicherheit AG Düsseldorf"" auch der Tag des Versteigerungstermins und das Aktenzeichen anzugeben.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163177&land_abk=nw,226,20000,Anderes,,,,False,False,"Gewerbeeinheit (z.B. Laden, Büro): Untergrüner Straße, 58644 Iserlohn",0031 P K 0022/ 2022,1740126600,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um ein 1-geschossiges, nicht unterkellertes, freistehendes Gebäude (Massivbau) mit Flachdach, das zur Zeit als Pflanzenmarkt genutzt wird.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=162958&land_abk=nw,40,806000,Wohnung,2002.0,,,False,False,"drei Doppelhäuser: Zum Jägerplatz 86, 88, 90, 92, 94, 96, 32549 Bad Oeynhausen",0003 K 0027/ 2019,1740128400,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachen handelt es sich um drei baugleiche in Massivbauweise errichtete Doppelhäuser, jeweils mit einfachem Holzschuppen, BJ 2002- 2005, mit einer jeweiligen Wohnfläche von EG: ca. 40 qm, OG: ca. 39 qm und ausgebauten DG: ca. 26 qm. Eine Doppelhaushälfte ist unterkellert und mit der Heizungsanlage für den gesamten Gebäudekomplex ausgestattet. Es wurden Schäden bei der Wertermittlung berücksichtigt. Öffentliche Förderung von Wohnraum liegt vor.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=162932&land_abk=nw,88,97000,Wohnung,1900.0,,"Wohnzimmer,Küche,Badezimmer,Abstellraum,Küche",False,False,"Eigentumswohnung: Schulstr. 55, 44629 Herne",0010 K 0031/ 2023,1740130200,Versteigerung im Wege der Zwangsvollstreckung,Laut Wertgutachten handelt es sich um eine ca. 88 m² große Eigentumswohnung im 1. Obergeschoss eines dreigeschossigen Mehrfamilienhauses. Baujahr: 1900. Zum Wertermittlungsstichtag war die Wohnung vermietet.,Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=162992&land_abk=nw,1046,97000,Anderes,1996.0,,,False,False,"Kfz-Stellplatz, Eigentumswohnung (3 bis 4 Zimmer): Wörthstr. 8a, 8b, 58091 Hagen",0031 K 0107/ 2023,1740132000,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten: Am Bewertungsstichtag eigentümergenutzte Eigentumswohnung im Erdgeschoss rechts des Mehrfamilienwohnhauses Wörthstraße 8b, Bj. ca. 1996. Die Wohnung verfügt über Diele, Küche, Abstellkammer, Schlafzimmer, Flur, Bad, Wohn-/Esszimmer und Keller; Größe ca. 59 m². Zur Wohnung gehören die Sondernutzungsrechte an einem Kfz-Stellplatz und an einer Terrasse nebst Gartenfläche. Eine Innenbesichtigung des Objekts war dem Sachverständigen nicht möglich. Die Zugangstreppenanlage ist schadhaft.  Es bestehen Baulasten (Freiflächen-baulasten); die von einem Ersteher zu übernehmen sind.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=162931&land_abk=nw,133,274000,Anderes,1995.0,,,False,False,"Garage, Doppelhaushälfte: Auf der Strüh 14, 32547 Bad Oeynhausen",0003 K 0018/ 2023,1740132000,Versteigerung im Wege der Zwangsvollstreckung,"Laut Gutachten handelt es sich um eine in massivbauweise errichtete Doppelhaushälfte, Wohnfläche Erdgeschoss ca. 75m², Dachgeschoss ca. 58m², Baujahr ca. 1995 mit angebauter Garage, gelegen im Heilquellenschutzgebiet, Wasserschutzgebiet",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163150&land_abk=nw,254,407000,Anderes,,,,False,False,"Einfamilienhaus: Lupinenstraße 95, 41466 Neuss, Reuschenberg",0030 K 0006/ 2023,1740132000,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten:  Grundstück (ca. 254 m²) bebaut mit einem Einfamilienwohnhaus, freistehend, eingeschossig, unterkellert, Satteldach (voll ausgebaut). Das genaue Baujahr ist unbekannt, liegt jedoch gemäß Folgerungen aus der Bauakte vor 1940. Die Wohnfläche beträgt ca. 83,75 m², die Nutzfläche im Keller ca. 45 m². Auf dem Grundstück befindet sich ein KFZ-Außenstellplatz.Lage: Lupinenstraße 95, 41466 Neuss-Reuschenberg",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163157&land_abk=nw,686,74000,Wohnung,,,"Wohnzimmer,Küche,Badezimmer",True,False,"Eigentumswohnung (3 bis 4 Zimmer): Kampstraße 16, 58256 Ennepetal",0044 K 0014/ 2023,1740132000,Versteigerung im Wege der Zwangsvollstreckung,Laut Wertgutachten handelt es sich bei dem Versteigerungsobjekt um ein in einem Mehrfamilienhaus gelegenes Wohnungseigentum. In dem Haus befinden sich 6 Wohneinheiten. Das Versteigerungsobjekt ist im 2. Obergeschoss links gelegen. Der Wohnung ist ein Stellplatz als Sondernutzungsrecht zugeordnet worden. Eine Innenbesichtigung des Objekts hat nicht stattgefunden.,Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163178&land_abk=nw,317,15000,Anderes,,,,False,False,"Gewerbeeinheit (z.B. Laden, Büro): Untergrüner Straße 36 a, 58644 Iserlohn",0031 P K 0023/ 2022,1740132000,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um ein 1-geschossiges, nicht unterkellertes, freistehendes Gebäude (Massivbau und Stahlrahmenbauweise) mit Flachdach, das zur Zeit als Pflanzenmarkt genutzt wird.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163117&land_abk=nw,376,171970,Anderes,1703.0,,,False,False,"land- und forstwirtschaftlich genutztes Grundstück, Einfamilienhaus: Stillebeul 77, 58515 Lüdenscheid",0012 K 0014/ 2023,1740384000,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um eine eigen genutzte Hofstelle mit Landwirtschaftsflächen, die über eine schmale, öffentliche Anliegerstraße anfahrbar ist. Die Hofstelle -Bauteil 1- besteht aus einem II-geschossigen Wohngebäude mit nicht ausgebautem DG und Teilunterkellerung in Massivbauweise. Die Bruttogrundfläche beträgt ca. 376 qm, die Wohnflächen im EG/OG ca. 160 qm. Baujahr ca. um 1703. Bauteil 2- Stall mit Scheune, als II-geschossiges Gebäude, Nutzfläche ca. 200 qm, Baujahr: ca. 1931.  Bauteil 3- Lagerschuppen mit Scheune, als II-geschossiges Gebäude-, Nutzfläche ca. 61 qm, Baujahr ca. 1910. Bauteil 4 - Remise mit Hühnerstall-  als II-geschossiges Gebäude Nutzfläche ca. 51 qm, Baujahr ca. 1910.Ansprechpartner für Bietinteressenten: Sparkasse an Volme und Ruhr zu L 213 fo - 600022750, Telefonnummer: 02331 206- 9439",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163138&land_abk=nw,243,142000,Anderes,1960.0,,,False,False,"Einfamilienhaus, Verkehrsfläche: Brandenburger Straße 33, 32108 Bad Salzuflen",0013 K 0011/ 2024,1740387600,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um ein 1-Familienreihenendhaus mit Anbau, Carport und Reihengarage sowie Verkehrsflächen. Das Endhaus einer Gruppe von 6 Reihenhäusern ist unterkellert, massiv 2-geschossig mit teil-ausgebautem Satteldach errichtet (Baugenehmigung: 1960). Der im Jahr 1994 errichtete Anbau ist nicht unterkellert, massiv 1-geschossig und mit Flachdach erbaut. Die Wohnfläche beträgt etwa 100 qm und die Größe des Hausgrundstücks beträgt 243 qm. Eine Innenbesichtigung ist nicht erfolgt, daher beruht die Begutachtung auf dem äußeren Anschein des Objekts. Bei dem 1/6 Miteigentumsanteil an dem Flurstück 58 Flur 25 (Blatt 11133) handelt es sich um einen Anteil an der Wegefläche, die zu der Garage führt.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163138&land_abk=nw,11,0,Anderes,,,,False,False,"Einfamilienhaus, Verkehrsfläche: Brandenburger Straße 33, 32108 Bad Salzuflen",0013 K 0011/ 2024,1740387600,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um ein 1-Familienreihenendhaus mit Anbau, Carport und Reihengarage sowie Verkehrsflächen. Das Endhaus einer Gruppe von 6 Reihenhäusern ist unterkellert, massiv 2-geschossig mit teil-ausgebautem Satteldach errichtet (Baugenehmigung: 1960). Der im Jahr 1994 errichtete Anbau ist nicht unterkellert, massiv 1-geschossig und mit Flachdach erbaut. Die Wohnfläche beträgt etwa 100 qm und die Größe des Hausgrundstücks beträgt 243 qm. Eine Innenbesichtigung ist nicht erfolgt, daher beruht die Begutachtung auf dem äußeren Anschein des Objekts. Bei dem 1/6 Miteigentumsanteil an dem Flurstück 58 Flur 25 (Blatt 11133) handelt es sich um einen Anteil an der Wegefläche, die zu der Garage führt.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163138&land_abk=nw,25,0,Anderes,,,,False,False,"Einfamilienhaus, Verkehrsfläche: Brandenburger Straße 33, 32108 Bad Salzuflen",0013 K 0011/ 2024,1740387600,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um ein 1-Familienreihenendhaus mit Anbau, Carport und Reihengarage sowie Verkehrsflächen. Das Endhaus einer Gruppe von 6 Reihenhäusern ist unterkellert, massiv 2-geschossig mit teil-ausgebautem Satteldach errichtet (Baugenehmigung: 1960). Der im Jahr 1994 errichtete Anbau ist nicht unterkellert, massiv 1-geschossig und mit Flachdach erbaut. Die Wohnfläche beträgt etwa 100 qm und die Größe des Hausgrundstücks beträgt 243 qm. Eine Innenbesichtigung ist nicht erfolgt, daher beruht die Begutachtung auf dem äußeren Anschein des Objekts. Bei dem 1/6 Miteigentumsanteil an dem Flurstück 58 Flur 25 (Blatt 11133) handelt es sich um einen Anteil an der Wegefläche, die zu der Garage führt.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163138&land_abk=nw,245,1838,Wohnung,,,,False,False,"Einfamilienhaus, Verkehrsfläche: Brandenburger Straße 33, 32108 Bad Salzuflen",0013 K 0011/ 2024,1740387600,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um ein 1-Familienreihenendhaus mit Anbau, Carport und Reihengarage sowie Verkehrsflächen. Das Endhaus einer Gruppe von 6 Reihenhäusern ist unterkellert, massiv 2-geschossig mit teil-ausgebautem Satteldach errichtet (Baugenehmigung: 1960). Der im Jahr 1994 errichtete Anbau ist nicht unterkellert, massiv 1-geschossig und mit Flachdach erbaut. Die Wohnfläche beträgt etwa 100 qm und die Größe des Hausgrundstücks beträgt 243 qm. Eine Innenbesichtigung ist nicht erfolgt, daher beruht die Begutachtung auf dem äußeren Anschein des Objekts. Bei dem 1/6 Miteigentumsanteil an dem Flurstück 58 Flur 25 (Blatt 11133) handelt es sich um einen Anteil an der Wegefläche, die zu der Garage führt.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163186&land_abk=nw,208,125000,Haus,,,,False,False,"unbebautes Grundstück, Garage, Doppelhaushälfte: Jungholzweg 26, 53340 Meckenheim",0011 K 0009/ 2023,1740387600,Versteigerung im Wege der Zwangsvollstreckung,"Nach Angaben des Sachverständigen handelt es sich um eine zweigeschossige Doppelhaushälfte,in Massivbauweise, vollunterkellert mit ausgebautem Dachgeschoss nebst Garage und Terrasse sowie zwei kleineren unbebauten Grundstücken. Baujahr 1971/1972, Modernisierung 2018 (u.a. teilweise Fenster, Haustechnik Sanitär, Heizung), Gaszentralheizung mit solarunterstützter Warmwasserversorgung, Wfl. ca 149 m², Gäste WC, zwei Bäder, offener Kamin.Es besteht ein Mietverhältnis.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163045&land_abk=nw,0,390000,Anderes,1798.0,0.0,,False,False,"Zweifamilienhaus, Einfamilienhaus: Brunohler Straße 34,36, 51645 Gummersbach, Brunohl",0068 K 0031/ 2022,1740391200,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um ein Grundstück bebaut mit 2 Wohngebäuden in Gummersbach, Brunohler Str. 34, 36. Das Erdgeschoss im Zweifamilienhaus ist eigengenutzt, das Obergeschoss ist vermietet. Das Haus mit der Nr. 36 ist vermietet. Es besteht Denkmalschutz. Das Zweifamilienhaus ist 2-geschossig und stammt aus dem Baujahr 1798 laut Denkmalliste. Das Dachgeschoss ist nicht ausgebaut. Modernisierungen sind im Jahr 2012 erfolgt. Die Außenansicht ist insgesamt mit Fachwerk (Eiche) errichtet; die Giebelseiten mit Blechvorhang.  Die Fenster bestehen aus Holz mit Isolierverglasung. Das Einfamilienhaus Nr. 36 aus dem geschätzten Baujahr 1900 ist 1-geschossig, teilweise unterkellert und hat ein ausgebautes Dachgeschoss. Die Außenfassade ist insgesamt mit Fachwerk (Lärchenbrettern) verkleidet. Daneben gibt es auf dem Grundstück eine Scheune mit Satteldach aus unbekannten Baujahr, die ebenfalls mit Lärchenbrettern verkleidet ist. Eine Innenbesichtigung wurde nicht ermöglicht.Der Versteigerungsvermerk ist in das genannte Grundbuch am 11.10.2022 eingetragen worden. Hinweis: Die Wertmindestgrenzen (5/10- und 7/10) gelten nicht mehr.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163132&land_abk=nw,503,190000,Anderes,,,,False,False,"Garage, Einfamilienhaus: Mallinckrodtstraße 9, 59872 Meschede",0010 K 0004/ 2023,1740470400,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Laut Gutachten handelt es sich um Grundstück, welches mit einem eingeschossigen Einfamilienhaus in Massivbauweise bebaut ist. Das Gebäude ist voll unterkellert mit einem ausgebauten Dachgeschoss. Zum Objekt gehört ebenso eine Garage. Der Innenbereich des Objekts ist fast vollständig entkernt.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163163&land_abk=nw,610,1000,Anderes,,,,False,True,"Zweifamilienhaus, land- und forstwirtschaftlich genutztes Grundstück: Sengelbuscher Straße 40, 51580 Reichshof, Brüchermühle",0002 K 0013/ 2024,1740470400,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Laut Gutachten handelt es sich ohne Gewähr für die Richtigkeit um ein Waldgrundstück und um ein Grundstück mit Zweifamilienhaus und zwei Kellergaragen in Reichshof-Brüchermühle. Das Gebäude (Baujahr 1956, 1957) ist sanierungsbedürftig. Die Wohnung im Dachgeschoss ist vermietet.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163163&land_abk=nw,1580,165000,Haus,1956.0,,,False,True,"Zweifamilienhaus, land- und forstwirtschaftlich genutztes Grundstück: Sengelbuscher Straße 40, 51580 Reichshof, Brüchermühle",0002 K 0013/ 2024,1740470400,Zwangsversteigerung zum Zwecke der Aufhebung der Gemeinschaft,"Laut Gutachten handelt es sich ohne Gewähr für die Richtigkeit um ein Waldgrundstück und um ein Grundstück mit Zweifamilienhaus und zwei Kellergaragen in Reichshof-Brüchermühle. Das Gebäude (Baujahr 1956, 1957) ist sanierungsbedürftig. Die Wohnung im Dachgeschoss ist vermietet.",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163094&land_abk=nw,110,376100,Wohnung,2009.0,,,False,False,"zwei bebaute Grundstück und ein Miteigentumsanteil: Horster Str. 346 D, 45899 Gelsenkirchen, Beckhausen",0005 K 0124/ 2022,1740472200,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um1. ein Grundstück (Flurstück 588), bebaut mit einem Reihenendhaus -als Einfamilienhaus genutzt-, unterkellert, II-geschossig mit ausgebautem DG, Ursprungsbaujahr 2009, ca. 110m² Wfl., nach letztem Kenntnisstand durch Eigentümer eigengenutzt.2. ein Grundstück (Flurstück 593), bebaut mit einer Garage3. einen Miteigentumsanteil an einer Gemeinschaftsfläche (Garagenhof - 1/6 Miteigentumsanteil an Flurstück 591)Die Einsichtnahme des Gutachtens nebst allen Anlagen wird dringend angeraten!",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163094&land_abk=nw,0,10500,Anderes,,,,False,False,"zwei bebaute Grundstück und ein Miteigentumsanteil: Horster Str. 346 D, 45899 Gelsenkirchen, Beckhausen",0005 K 0124/ 2022,1740472200,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um1. ein Grundstück (Flurstück 588), bebaut mit einem Reihenendhaus -als Einfamilienhaus genutzt-, unterkellert, II-geschossig mit ausgebautem DG, Ursprungsbaujahr 2009, ca. 110m² Wfl., nach letztem Kenntnisstand durch Eigentümer eigengenutzt.2. ein Grundstück (Flurstück 593), bebaut mit einer Garage3. einen Miteigentumsanteil an einer Gemeinschaftsfläche (Garagenhof - 1/6 Miteigentumsanteil an Flurstück 591)Die Einsichtnahme des Gutachtens nebst allen Anlagen wird dringend angeraten!",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163094&land_abk=nw,0,2400,Anderes,,,,False,False,"zwei bebaute Grundstück und ein Miteigentumsanteil: Horster Str. 346 D, 45899 Gelsenkirchen, Beckhausen",0005 K 0124/ 2022,1740472200,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um1. ein Grundstück (Flurstück 588), bebaut mit einem Reihenendhaus -als Einfamilienhaus genutzt-, unterkellert, II-geschossig mit ausgebautem DG, Ursprungsbaujahr 2009, ca. 110m² Wfl., nach letztem Kenntnisstand durch Eigentümer eigengenutzt.2. ein Grundstück (Flurstück 593), bebaut mit einer Garage3. einen Miteigentumsanteil an einer Gemeinschaftsfläche (Garagenhof - 1/6 Miteigentumsanteil an Flurstück 591)Die Einsichtnahme des Gutachtens nebst allen Anlagen wird dringend angeraten!",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163094&land_abk=nw,0,0,Anderes,,,,False,False,"zwei bebaute Grundstück und ein Miteigentumsanteil: Horster Str. 346 D, 45899 Gelsenkirchen, Beckhausen",0005 K 0124/ 2022,1740472200,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um1. ein Grundstück (Flurstück 588), bebaut mit einem Reihenendhaus -als Einfamilienhaus genutzt-, unterkellert, II-geschossig mit ausgebautem DG, Ursprungsbaujahr 2009, ca. 110m² Wfl., nach letztem Kenntnisstand durch Eigentümer eigengenutzt.2. ein Grundstück (Flurstück 593), bebaut mit einer Garage3. einen Miteigentumsanteil an einer Gemeinschaftsfläche (Garagenhof - 1/6 Miteigentumsanteil an Flurstück 591)Die Einsichtnahme des Gutachtens nebst allen Anlagen wird dringend angeraten!",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163094&land_abk=nw,0,0,Anderes,,,,False,False,"zwei bebaute Grundstück und ein Miteigentumsanteil: Horster Str. 346 D, 45899 Gelsenkirchen, Beckhausen",0005 K 0124/ 2022,1740472200,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um1. ein Grundstück (Flurstück 588), bebaut mit einem Reihenendhaus -als Einfamilienhaus genutzt-, unterkellert, II-geschossig mit ausgebautem DG, Ursprungsbaujahr 2009, ca. 110m² Wfl., nach letztem Kenntnisstand durch Eigentümer eigengenutzt.2. ein Grundstück (Flurstück 593), bebaut mit einer Garage3. einen Miteigentumsanteil an einer Gemeinschaftsfläche (Garagenhof - 1/6 Miteigentumsanteil an Flurstück 591)Die Einsichtnahme des Gutachtens nebst allen Anlagen wird dringend angeraten!",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163094&land_abk=nw,0,0,Anderes,,,,False,False,"zwei bebaute Grundstück und ein Miteigentumsanteil: Horster Str. 346 D, 45899 Gelsenkirchen, Beckhausen",0005 K 0124/ 2022,1740472200,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um1. ein Grundstück (Flurstück 588), bebaut mit einem Reihenendhaus -als Einfamilienhaus genutzt-, unterkellert, II-geschossig mit ausgebautem DG, Ursprungsbaujahr 2009, ca. 110m² Wfl., nach letztem Kenntnisstand durch Eigentümer eigengenutzt.2. ein Grundstück (Flurstück 593), bebaut mit einer Garage3. einen Miteigentumsanteil an einer Gemeinschaftsfläche (Garagenhof - 1/6 Miteigentumsanteil an Flurstück 591)Die Einsichtnahme des Gutachtens nebst allen Anlagen wird dringend angeraten!",Nordrhein-Westfalen
https://www.zvg-portal.de/index.php?button=showZvg&zvg_id=163094&land_abk=nw,0,0,Anderes,,,,False,False,"zwei bebaute Grundstück und ein Miteigentumsanteil: Horster Str. 346 D, 45899 Gelsenkirchen, Beckhausen",0005 K 0124/ 2022,1740472200,Versteigerung im Wege der Zwangsvollstreckung,"Laut Wertgutachten handelt es sich um1. ein Grundstück (Flurstück 588), bebaut mit einem Reihenendhaus -als Einfamilienhaus genutzt-, unterkellert, II-geschossig mit ausgebautem DG, Ursprungsbaujahr 2009, ca. 110m² Wfl., nach letztem Kenntnisstand durch Eigentümer eigengenutzt.2. ein Grundstück (Flurstück 593), bebaut mit einer Garage3. einen Miteigentumsanteil an einer Gemeinschaftsfläche (Garagenhof - 1/6 Miteigentumsanteil an Flurstück 591)Die Einsichtnahme des Gutachtens nebst allen Anlagen wird dringend angeraten!",Nordrhein-Westfalen
